GISPROD3OSMPTrailsOSMPOBJECTID,GISPROD3OSMPTrailsOSMPOWNER,GISPROD3OSMPTrailsOSMPBICYCLES,GISPROD3OSMPTrailsOSMPTRAILTYPE,GISPROD3OSMPTrailsOSMPSEGMENTID,GISPROD3OSMPTrailsOSMPHORSES,GISPROD3OSMPTrailsOSMPTRLID,GISPROD3OSMPTrailsOSMPMILEAGE,GISPROD3OSMPTrailsOSMPMEASUREDFEET,GISPROD3OSMPTrailsOSMPTRAILNAME,GISPROD3OSMPTrailsOSMPGlobalID,GISPROD3OSMPTrailsOSMPDogs,GISPROD3OSMPTrailsOSMPDogRegGen,GISPROD3OSMPTrailsOSMPDogRegDesc,GISPROD3OSMPTrailClosuresOBJECTID,GISPROD3OSMPTrailClosuresCLOSUREDURATION,GISPROD3OSMPTrailClosuresWEBLINK,GISPROD3OSMPTrailClosuresCLOSUREAREA,GISPROD3OSMPTrailClosuresTRAILSTATUS,GISPROD3OSMPTrailClosuresCLOSUREREASON,GISPROD3OSMPTrailClosuresLOCATIONDESCRIPTION,GISPROD3OSMPTrailClosuresCONTACT,GISPROD3OSMPTrailClosuresCOMMENTS,GISPROD3OSMPTrailClosuresGLOBALID
778,OSMP,Yes,Multi-Use Trail,403-615-617,Yes,403,0.452,,Foothills South,{54DDD65C-7F92-47B8-9E8B-7952E7373EB6},,,,528,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{B2887FF5-7B89-461E-BE43-EC32D0BE4220}
1001,NCAR,No,Hiking Trail,230-100-099,No,230,0.026,,NCAR - Bear Canyon,{E064BF9D-9BA0-4F35-A44B-431598D2DA31},,,,13,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/osmp/temporary-closures,Intermittent full-day and short-term (less than 15 minutes) closures Monday-Saturday through December 2019,{07B7458F-5F02-40FA-821B-EDDB3104FC59}
1002,NCAR,No,Hiking Trail,230-099-101,No,230,0.145,,NCAR - Bear Canyon,{2C5005A4-9212-493E-82B7-595BDBB0BDAA},,,,15,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/osmp/osmp-projects,Full-day and short-term closures 7 days/week,{D13D870A-40ED-4A34-B340-C6168CFE111B}
885,NCAR,No,Hiking Trail,230-101-102,No,230,0.554,,NCAR - Bear Canyon,{1B1C4B7F-067F-4D80-9E99-723D35D36441},,,,17,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/osmp/osmp-projects,Full-day and short-term closures 7 days/week,{3A07396A-C974-4522-84E5-84AB5E35D167}
884,NCAR,No,Hiking Trail,230-102-103,No,230,0.444,,NCAR - Bear Canyon,{E66E1DB1-C0D1-446E-8569-6EEDDB120422},,,,18,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/osmp/osmp-projects,Full-day and short-term closures.,{0DBF37E0-7755-49CD-B0A4-97E2026CEB3A}
924,OSMP,No,Hiking Trail,201-103-115,Yes,201,0.341,,Mesa,{A1B97B49-480B-4A71-945D-A1B25290AFEF},,,,19,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/osmp/osmp-projects,Intermittent full-day closures,{C96DA689-A479-4445-B3FF-990CADE05EB3}
958,OSMP,No,Hiking Trail,201-115-119,Yes,201,0.036,,Mesa,{7045EB9F-F9B0-4119-8BEA-EC290B29785F},,,,20,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/osmp/osmp-projects,Full-day and short-term closures,{CD6CA012-FAE5-4FE8-9BFD-0A2655E373E9}
959,OSMP,No,Hiking Trail,201-119-116,Yes,201,0.088,,Mesa,{E03DCDCC-256F-487F-8F66-F2C72DD8D8AC},,,,21,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/osmp/osmp-projects,Full-day and short-term closures,{89C1457E-BBB3-4A9F-AA04-113F90F7C88C}
960,OSMP,No,Hiking Trail,201-116-117,Yes,201,0.076,,Mesa,{53E34760-97C6-4B90-973A-89281F9866B0},,,,584,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{38CB25FB-D2C3-47AD-9AB8-5D6501C8E15C}
961,OSMP,No,Hiking Trail,201-117-118,Yes,201,0.073,,Mesa,{1B7FC9D3-023E-42DB-B1DE-EF139861D52A},,,,585,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{36481931-6E37-4F4C-9FDF-3DDF187EF94E}
689,NCAR,No,Hiking Trail,231-104-101,No,231,0.08,,Devils Thumb Access,{26B0C4C6-8A7A-404C-BBFC-0FB8C7B8BEFE},,,,16,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/osmp/temporary-closures,Full-day and short-term closures 7 days/week,{0732DBB5-49D9-4861-8D04-8F30514CC85C}
913,NCAR,No,Hiking Trail,232-102-098,No,232,0.522,,NCAR - Bear Connector,{CC57F5EA-989D-43D2-BF2C-E5E896436D0C},,,,11,Until Further Notice,,,Open,Construction,,https://bouldercolorado.gov/osmp/osmp-projects,Closed 24/7 through December,{F9BC0C22-7B03-4525-91F3-075D491165D7}
773,OSMP,Yes,Multi-Use Trail,112-434-433,Yes,112,2.667,,High Plains,{215EBA41-FF5E-4A9F-A062-38556CEB8F6E},,,,23,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{852A17AF-91CD-43D8-96B6-A48848E3CE11}
914,OSMP,No,Hiking Trail,292-010-011,No,292,0.079,,Four Pines,{B46B19DA-1CFA-4654-9DD7-2A2BD75BA636},,,,547,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{1328E258-2FA2-422D-B0C4-A002C91F149F}
915,OSMP,No,Hiking Trail,292-011-364,No,292,0.136,,Four Pines,{FD5DF61D-B0F0-4DCF-81AF-A8E1D9AC6CB4},,,,548,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{D3560376-AC14-4BBC-BA7A-81CF878E3C09}
916,OSMP,No,Hiking Trail,292-365-364,No,292,0.004,,Four Pines,{E94F4732-6B7E-4B3C-BFF4-D086A8627701},,,,549,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{F52C9DB3-DDE6-450C-804B-4C60273E4E53}
917,OSMP,No,Hiking Trail,292-364-017,No,292,0.113,,Four Pines,{3FB88366-8DF3-4A25-8CED-1DF8002FFD2C},,,,550,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{6A1ED10E-28DB-403C-B84E-DAFF9B9FE11D}
918,OSMP,No,Hiking Trail,292-015-011,No,292,0.081,,Four Pines,{1918B8D0-49E4-4F98-856A-26DA0175F863},,,,551,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{9CE6CBFB-27F9-4B47-9DFA-470B77A3D09A}
919,OSMP,No,Hiking Trail,292-013-011,No,292,0.062,,Four Pines,{98C74521-7D7D-49EE-B152-3FE48D775F12},,,,552,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{D1A2FCD0-0B49-4700-9593-20AE4584CB56}
920,OSMP,No,Hiking Trail,292-017-015,No,292,0.129,,Four Pines,{3A777F0C-C95F-4886-826D-A68C099C5F6A},,,,553,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{58B1F1A1-5AA3-4648-9669-78B5C7D7A738}
774,OSMP,No,Hiking Trail,242-134-135,Yes,242,0.103,,Kohler Mesa,{66FC666E-1F1E-499B-B84B-B45CAEFC6499},,,,556,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{A944C502-9FD5-4349-A4D0-633B396493AB}
921,OSMP,No,Hiking Trail,292-135-015,No,292,0.5,,Four Pines,{DAC129A2-2672-4AB9-97A7-CD2B5965790C},,,,554,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{DF36E325-E58E-4DB2-A6C2-A38ECCA45871}
922,NCAR,No,Hiking Trail,238-083-076,No,238,0.486,,NCAR - Skunk Canyon,{D93D72F1-35A6-4F7F-830B-54611FECA9C0},,,,555,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{D6826CB5-AFAB-4FC7-AFA6-094FFD1232D2}
923,OSMP,No,Hiking Trail,332-077-078,No,332,0.053,,Holly Berry,{ADF13F09-8637-4A13-AC65-B2A28EC6051F},,,,557,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{1E648519-03BB-48A6-A430-02E4C111B34C}
1003,OSMP,No,Hiking Trail,332-078-079,No,332,0.245,,Holly Berry,{913B7CF3-BFA7-4BD6-9A32-3846AE58E6EC},,,,558,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{F7D12C39-5BB3-400B-821E-DBCEA1C7F852}
1004,OSMP,No,Hiking Trail,333-078-081,No,333,0.113,,Skunk Connector,{D1D1E875-8752-45BF-9A5D-B27D7E2B7D38},,,,559,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{90580180-2D91-4B74-87B6-D99295669170}
1005,OSMP,No,Hiking Trail,333-081-082,No,333,0.019,,Skunk Connector,{7FA779F4-3377-4D50-9B40-EF2C7304968F},,,,560,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{E2BA7216-FFA1-4AA7-A99E-DFD058758308}
1006,OSMP,No,Hiking Trail,239-082-083,No,239,0.123,,Skunk Canyon,{30DDA93A-E15F-4746-9B69-1139CC901170},,,,561,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{73856C4A-B871-46E7-A011-EB29F23B020C}
1010,OSMP,No,Hiking Trail,239-083-085,No,239,0.309,,Skunk Canyon,{633F343C-24ED-4986-8F25-C75952E3C440},,,,562,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{9613060D-C344-45C9-B254-7C9276DCF838}
1012,OSMP,No,Hiking Trail,239-085-086,Yes,239,0.725,,Skunk Canyon,{440FD640-951C-49FE-8348-10F5D855098B},,,,563,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{F0B83AF7-004D-4169-9AE1-2F40768C3DCB}
925,NIST,No,Hiking Trail,336-088-089,No,336,0.026,,NIST Service Rd Connector,{3C738851-0441-453A-8B7D-3B8B60706421},,,,564,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{C4EBF479-AA20-4D64-BDB2-7986BB8D9766}
927,NIST,No,Hiking Trail,336-091-093,No,336,0.027,,NIST Service Rd Connector,{0F9AC486-94B7-4645-9DAF-D91A9B35997E},,,,567,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{8AEDCF42-BDB4-449D-AA78-6FB8AA579AA7}
954,NIST,No,Hiking Trail,298-093-090,No,298,0.081,,NIST Service Rd,{83DC004B-0496-489C-BA0C-9D4497908222},,,,569,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{FBCEB7EE-D6CE-4B6F-B4F4-EBBD54156E70}
955,NIST,No,Hiking Trail,298-090-087,No,298,0.107,,NIST Service Rd,{B51D0649-C849-45A0-952B-BB6F15EBCC76},,,,570,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{97173415-9AC5-4033-AB13-F004D034CA54}
956,NIST,No,Hiking Trail,298-087-095,No,298,0.491,,NIST Service Rd,{C2063F25-55A4-44C5-B142-36847689EB3B},,,,571,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{5FC8A720-83B6-4CE6-9C5F-7CC27D624956}
775,OSMP,No,Hiking Trail,242-135-095,Yes,242,0.089,,Kohler Mesa,{08C1F12F-94D9-4C78-A399-455F2F9D61F9},,,,572,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{C8C524CE-80AD-4816-BFAA-58D69E810724}
1013,OSMP,No,Hiking Trail,241-095-132,Yes,241,0.188,,Kohler Spur,{159695AD-40FD-4C9E-8C6B-13CA658C3022},,,,573,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{0B72FB0B-6CA7-43AF-A9B4-B36C9A8C1951}
1011,OSMP,No,Hiking Trail,240-085-132,Yes,240,0.098,,Skunk Canyon Spur,{5E5D814A-D682-4EF3-97B2-A235A42B1751},,,,574,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{EF1D7364-D432-42F7-90CA-428912AD0E55}
1014,OSMP,No,Hiking Trail,240-132-133,Yes,240,0.087,,Skunk Canyon Spur,{4959C83A-C266-4487-AD3D-A1B54BDC7141},,,,575,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{B072D11A-E792-439E-9426-91AA65B9CF8C}
1060,OSMP,No,Hiking Trail,242-133-134,Yes,242,0.032,,Kohler Mesa,{EF4617D1-8B61-4E9D-84C4-731F1AA4F27D},,,,576,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{A4E9FCDA-3264-4C21-8C7D-C601487CB749}
926,NIST,No,Hiking Trail,336-090-089,No,336,0.038,,NIST Service Rd Connector,{42699D87-20FB-4CAA-BC06-4C0DA8C74CA8},,,,566,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{C873A763-23EE-4B5B-8B76-054E045B0B65}
1061,OSMP,No,Hiking Trail,201-129-086,Yes,201,0.382,,Mesa,{756A2D7A-6521-43F4-A05C-5CF44CCF0202},,,,579,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{9D39DE2F-69C1-4CB4-AFF6-A635FC5B450A}
1059,OSMP,No,Hiking Trail,242-129-133,Yes,242,0.36,,Kohler Mesa,{2EFB75D8-B8C4-4C98-997E-D4F533301B19},,,,577,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{57278F0D-B00F-4076-A4BD-651FD1DE353B}
928,NIST,No,Hiking Trail,298-094-093,No,298,0.194,,NIST Service Rd,{4AF2A9BB-9445-4A5D-8CC9-0AE677494D1D},,,,568,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{8F2309F9-AD74-4F77-B528-7F9841A9388D}
957,OSMP,No,Hiking Trail,239-087-079,No,239,0.084,,Skunk Canyon,{CAC95065-0003-4D11-8771-AA7F75AAEEA5},,,,580,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{7C7DBA63-3AB0-494E-AD74-002ABC3804F5}
1007,OSMP,No,Hiking Trail,239-079-080,No,239,0.095,,Skunk Canyon,{FDCBC57A-9B5C-40A6-95FD-A34E1DAC6F5F},,,,581,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{5C889E22-77E2-44DD-87E6-FF244354C405}
1008,OSMP,No,Hiking Trail,239-080-082,No,239,0.036,,Skunk Canyon,{2F768230-17B0-4FDC-B927-82238E6DAA0B},,,,582,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{F6380CBA-2A5D-4563-AFBC-D1F6FA2C2138}
1009,OSMP,No,Hiking Trail,333-080-081,No,333,0.022,,Skunk Connector,{A43A2477-16B0-4451-B78C-5C6B4304ABEC},,,,583,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{9C1C870B-AA0B-4843-8F9D-2ABD901BD548}
1111,NCAR,No,Hiking Trail,234-096-097,No,234,0.535,,NCAR - Table Mesa,{C851201B-44CA-4CE8-BFDA-D0E34DF143AA},,,,595,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{1DF5D952-08A6-4D18-AF0B-043A3E96EEAF}
1112,NCAR,No,Hiking Trail,233-097-098,No,233,0.514,,NCAR - Table Mesa Bear,{3B31419A-4203-45B8-A50F-F3CA69C825FD},,,,596,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{7B7B234B-A818-4C9C-A8D3-3AB5579C8CAB}
1113,NCAR,No,Hiking Trail,232-098-099,No,232,0.009,,NCAR - Bear Connector,{0F639CE6-228D-4961-A32E-A6AB88F8D74D},,,,12,Until Further Notice,,,Open,Construction,,https://bouldercolorado.gov/osmp/temporary-closures,Closed 24/7 through December 2019,{90B1CE13-5775-4A67-BEA1-EC177002F2F3}
1114,OSMP,No,Hiking Trail,219-034-035,Yes,219,0.355,,Lehigh Connector - South,{A0625E64-4973-4613-A22B-9CB8221BE699},,,,597,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{444E16C7-34B7-4532-A9C3-9FD4DAAE8B5B}
1115,OSMP,No,Hiking Trail,215-035-009,Yes,215,0.212,,South Fork Shanahan,{C6036A3A-69A6-4AED-BA89-6CCA8BDB867B},,,,598,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{E6C4E006-30F9-4CC5-A17D-2FABB6CA80A2}
1116,OSMP,No,Hiking Trail,215-009-046,Yes,215,0.88,,South Fork Shanahan,{D6FA0B63-7D28-4F63-91C0-08EFBE100856},,,,599,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{F6B43543-593F-4FD7-A793-FB093ADE9C38}
1117,OSMP,No,Hiking Trail,322-040-042,Yes,322,0.332,,Fern Meadow - Cragmoor,{80F26CC5-6484-4CE9-A0FC-78E1587FF898},,,,600,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{07ED71F3-D4DA-4CED-BE16-3C92208E2B04}
1118,OSMP,No,Hiking Trail,322-042-047,Yes,322,0.011,,Fern Meadow - Cragmoor,{F5B55BA9-33F3-46A1-AEEB-9148BAA5D680},,,,601,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{1515E001-AD6C-4A34-82B0-C1708AF5D56E}
1119,OSMP,No,Hiking Trail,343-366-042,Yes,343,0.039,,Fern Meadow Spur,{68988CF2-9500-4DD9-92A8-5A94BBAC98F4},,,,602,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{8731A256-A655-445C-9FBE-CCD09C773891}
1120,OSMP,No,Hiking Trail,307-006-002,Yes,307,0.732,,Greenbriar Connector,{A7E3BF03-0742-4937-9A81-5B0F2B4D34B3},,,,603,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{1A25935D-79AC-44B8-BAAC-7ACD82FCB083}
1121,OSMP,No,Hiking Trail,211-001-002,Yes,211,0.19,,Lower Big Bluestem,{030A6CB4-666B-42BB-9F62-26507B044A54},,,,604,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{8E1CD697-41F8-4753-AA80-BAD72B72EDBC}
1157,OSMP,Yes,Multi-Use Trail,501-537-555,Yes,501,2.227,11862,East Boulder - White Rocks,{3C587515-5E23-4278-B3A1-ED5703176793},,,,146,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/osmp/temporary-closures,Closed for repairs Monday - Thursday from 9/14-10/8.,{A88D77A3-7178-44ED-B415-17DD572847C7}
1158,OSMP,Yes,Multi-Use Trail,503-534-536,Yes,503,0.026,108,East Boulder - Teller Farm,{777F05E9-844E-4E00-A6C7-757A04BC9564},,,,147,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{90FC2854-1EA3-46E6-9C67-B98BEAFC4269}
1159,OSMP,No,Hiking Trail,515-534-535,Yes,515,0.148,766,East Boulder - Teller Lake #5,{17E18F31-D2F0-4F0F-8696-A4C538F21BC5},,,,148,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{F33BE576-C8C8-4777-9B89-34BE2D8CF4C0}
1160,OSMP,Yes,Multi-Use Trail,503-530-534,Yes,503,1.74,9441,East Boulder - Teller Farm,{B3D4388F-3A75-4670-8361-3691B3862CF2},,,,149,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{4C3CBD15-2369-4A05-800F-4B9623BFDF84}
1161,OSMP,Yes,Multi-Use Trail,503-530-528,Yes,503,0.211,1124,East Boulder - Teller Farm,{F5651D20-BF3E-4E7B-9C8E-DA1657AD9F45},,,,150,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{C6B3EFD2-3AFE-44EB-A0EC-CB5161F51C4A}
1162,OSMP,Yes,Multi-Use Trail,503-527-528,Yes,503,0.211,1117,East Boulder - Teller Farm,{D6D1AAAE-AA41-4139-A9F5-6B657878E2B8},,,,151,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{8BA9A1E9-054B-4397-A074-0145E8652E9B}
1163,OSMP,Yes,Multi-Use Trail,503-528-529,Yes,503,0.055,290,East Boulder - Teller Farm,{7EBA7259-D8D6-4CB7-84B9-2E0D7BB4BFB2},,,,152,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{79B5D0A0-F96B-410E-AA2D-43FFE55F7EFC}
1164,OSMP,Yes,Multi-Use Trail,503-529-530,Yes,503,0.059,306,East Boulder - Teller Farm,{F65EDD3C-B9A6-489F-9540-2E6FD30C8106},,,,153,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{6C3701DC-BF7D-46F8-94B3-74968F9E6B41}
1165,OSMP,Yes,Multi-Use Trail,516-529-531,Yes,516,0.093,494,East Boulder - Teller Farm Spur,{503C68ED-AE6A-4987-B786-317C12F06973},,,,154,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{86A71147-B4F6-4EC5-B310-D507DBD568AA}
1166,OSMP,Yes,Multi-Use Trail,516-531-532,Yes,516,0.017,90,East Boulder - Teller Farm Spur,{1526DAD7-7757-4E6E-8AF0-3A52D6A24264},,,,155,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{7D8D5D5F-FFBF-4376-AC20-BE75C7293D54}
1167,OSMP,Yes,Multi-Use Trail,516-531-533,Yes,516,0.077,407,East Boulder - Teller Farm Spur,{DCDE17C3-EA55-4F82-AFF7-E2CCD84008E0},,,,156,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{1F8F32F5-2385-45E3-A1AA-9EA23C42BE29}
1168,OSMP,Yes,Multi-Use Trail,505-525-526,Yes,505,0.258,1359,East Boulder - Teller Spur,{41BE10C3-9D1A-44D4-84BB-FDAFFDEBC83B},,,,157,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{CD3BB615-145C-4ADE-A16D-EFF27DBD4BCA}
1169,OSMP,No,Hiking Trail,508-542-544,Yes,508,1.278,6872,Sawhill Ponds,{74EC31DD-29A2-4C42-8EBB-72AD55BBAC2F},,,,158,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{D4C8AA14-6AAB-4DCB-B9ED-ACC053E86384}
1170,OSMP,No,Hiking Trail,508-544-545,Yes,508,0.056,301,Sawhill Ponds,{66F7A4C4-00CB-4C8B-98E4-35946B5440F2},,,,159,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{5ABDC341-BEB8-4BF5-818A-4B2B5750430A}
1171,OSMP,No,Hiking Trail,508-544-543,Yes,508,0.033,191,Sawhill Ponds,{CACA4A30-A695-4DCA-BBF3-5E72B30823E0},,,,160,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{F1B6586D-7E7D-406C-8971-4485EB5283AA}
1172,OSMP,No,Hiking Trail,508-543-542,Yes,508,0.032,156,Sawhill Ponds,{FE1E34FF-73D8-4ADC-ABBC-1B56856EF303},,,,161,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{2207B827-FA8D-439D-A786-2D925D2448AF}
1173,OSMP,No,Hiking Trail,508-543-541,Yes,508,0.023,96,Sawhill Ponds,{97562686-E013-422D-83F4-D530A71DD330},,,,162,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{DBE78909-27F8-4C44-8DC1-A2A828CE9EB6}
1174,OSMP,No,Hiking Trail,508-541-542,Yes,508,0.032,156,Sawhill Ponds,{FEA469FE-A8B4-461E-A3B2-8BD571504D8A},,,,163,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{F52997FA-DB4B-4D2C-8B77-9703536A02F4}
1175,OSMP,No,Hiking Trail,508-540-541,Yes,508,0.182,950,Sawhill Ponds,{3805F6A6-AC4C-4E9D-B7B4-B417AD5AA24C},,,,164,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{53B74A33-2E5B-42B7-9924-D577B5D4C35B}
1176,OSMP,Yes,Multi-Use Trail,507-547-549,Yes,507,1.186,6330,Cottonwood,{5B824989-5D76-4DF2-9412-60558FE3C8FD},,,,165,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{444E2D7A-2006-4678-BDC7-387485394BC1}
1177,OSMP,Yes,Multi-Use Trail,507-546-547,Yes,507,0.062,320,Cottonwood,{7B03BBE0-D1D7-42BE-B0E7-94D8A41EA11E},,,,166,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{FB522D94-5362-41B1-83B1-29BABB7260F2}
1178,OSMP,Yes,Multi-Use Trail,507-548-547,Yes,507,0.013,48,Cottonwood,{83A3EE71-8797-4FB3-83ED-2C0C8865818A},,,,167,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{0DD6C707-405E-40CA-941A-554C09D05A0A}
1179,OSMP,No,Hiking Trail,509-524-523,Yes,509,0.011,86,Sombrero Marsh,{3A29EBEC-B3D4-4834-B7F1-934DA9F08159},,,,168,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{14DEBD8E-56A0-4D55-B837-64DE89D1B7BA}
1180,OSMP,No,Hiking Trail,509-523-521,Yes,509,0.126,683,Sombrero Marsh,{8E0511B4-9D20-48F3-A92A-53E53E5DB9CA},,,,169,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{ED0C4E45-B280-4206-AEB6-92998A5C77F0}
1181,OSMP,No,Hiking Trail,509-523-522,Yes,509,0.023,110,Sombrero Marsh,{2D1289BF-651B-4E9C-88B9-EC41DE0FA662},,,,170,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{EC4EE469-3D06-412E-BEF4-EC0393FF6410}
1182,OSMP,No,Hiking Trail,509-521-522,Yes,509,0.037,174,Sombrero Marsh,{217D9846-FEC8-4956-9553-6E3B65F90C9C},,,,171,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{B94F291D-85B4-4AAA-A0C9-C6E24C57BB24}
1183,OSMP,No,Hiking Trail,509-520-521,Yes,509,0.045,261,Sombrero Marsh,{143EB14E-9C37-4B84-9E40-D67C54CFD963},,,,172,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{03B180F1-D96D-4A4C-AE5D-424B273BDBE6}
1205,OSMP,No,Hiking Trail,509-522-520,Yes,509,0.094,497,Sombrero Marsh,{C7B8F99E-3C37-4244-9322-DD618B8097E4},,,,173,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{B3E01CC2-315A-46E9-A60F-C9F79C90E215}
1206,OSMP,No,Hiking Trail,509-520-519,Yes,509,0.01,51,Sombrero Marsh,{2C8FAD1E-831D-492C-A27F-BD0533158A28},,,,174,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{B853DC08-D8CA-4513-A0E9-37B105E546A7}
1213,OSMP,No,Hiking Trail,510-514-513,Yes,510,0.232,1133,Centennial - Equestrian,{ECD5E409-2D12-43E7-92C8-5155CEDE30D5},,,,181,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{D8ABAC18-CD15-4B65-AF25-0532481AB3EF}
1207,OSMP,No,Hiking Trail,514-515-516,Yes,514,0.141,765,Dry Creek,{3DF6E800-7065-42F5-8D4A-1ACF451A6B56},,,,175,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{D41EA8E4-D722-4651-8B06-F1A1EA366124}
1208,OSMP,No,Hiking Trail,514-516-517,Yes,514,0.079,402,Dry Creek,{064A2437-7CC8-4CC9-BDE8-05D8CD995C1A},,,,176,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{AE7E8FD6-B3D6-4C56-8B3A-DE3A06F4FEB7}
